23.689
23.689
24.689
25.689
26.69
27.689
35.843,0.0,0.0,0.0,0.0,0.0,0.0,0
35.843,0.0,0.0,0.0,0.0,0.0,0.0,0
36.843,0.0,0.0,0.0,0.0,0.0,0.0,0
37.845,0.0,0.0,0.0,0.0,0.0,0.0,0
38.843,0.0,0.0,0.0,0.0,0.0,0.0,0
39.843,0.0,0.0,0.0,0.0,0.0,0.0,0
40.844,0.0,0.0,0.0,0.0,0.0,0.0,0
41.843,0.0,0.0,0.0,0.0,0.0,0.00801088270648,0
42.844,0.0,0.0,0.0,0.0,0.0,0.00801088270648,0
43.843,0.0,0.0,0.0,0.0,0.0,0.00801088270648,0
44.844,0.0,0.0,0.0,0.0,0.0,0.00801088270648,0
45.843,0.0,0.0,0.0,0.0,0.0,0.026946134884,0
46.847,0.0,0.0,0.0,0.0,0.0,0.026946134884,0
47.847,0.0,0.0,0.0,0.0,0.0,0.026946134884,0
48.843,0.0,0.0,0.0,0.0,0.0,0.0590592286054,0
49.843,0.0,0.0,0.0,0.0,0.0,0.0590592286054,0
50.843,0.0,0.0,0.0,0.0,0.0,0.0590592286054,0
51.85,0.0,0.0,0.0,0.0,0.0,0.0590592286054,0
52.843,0.0,0.0,0.0,0.0,0.0,0.0931574204299,0
53.843,0.0,0.0,0.0,0.0,0.0,0.0931574204299,0
54.843,0.0,0.0,0.0,0.0,0.0,0.0931574204299,0
55.843,0.0,0.0,0.0,0.0,0.0,0.0931574204299,0
56.843,0.0,0.0,0.0,0.0,0.0,0.14249812848,0
57.843,0.0,0.0,0.0,0.0,0.0,0.14249812848,0
58.846,0.0,0.0,0.0,0.0,0.0,0.14249812848,0
59.843,0.0,0.0,0.0,0.0,0.0,0.14249812848,0
60.844,0.0,0.0,0.0,0.0,0.0,0.214807303301,0
61.843,0.0,0.0,0.0,0.0,0.0,0.214807303301,0
62.844,0.0,0.0,0.0,0.0,0.0,0.214807303301,0
63.843,0.0,0.0,0.0,0.0,0.0,0.214807303301,0
64.846,0.0,0.0,0.0,0.0,0.0,0.267448798862,0
65.843,0.0,0.0,0.0,0.0,0.0,0.267448798862,0
66.843,0.0,0.0,0.0,0.0,0.0,0.267448798862,0
67.851,0.0,0.0,0.0,0.0,0.0,0.267448798862,0
68.843,0.0,0.0,0.0,0.0,0.0,0.344855799765,0
69.843,0.0,0.0,0.0,0.0,0.0,0.344855799765,0
70.843,0.0,0.0,0.0,0.0,0.0,0.344855799765,0
71.846,0.0,0.0,0.0,0.0,0.0,0.344855799765,0
72.844,0.0,0.0,0.0,0.0,0.0,0.436553358967,0
73.843,0.0,0.0,0.0,0.0,0.0,0.436553358967,0
74.843,0.0,0.0,0.0,0.0,0.0,0.436553358967,0
75.854,0.0,0.0,0.0,0.0,0.0,0.436553358967,0
76.843,0.0,0.0,0.0,0.0,0.0,0.436553358967,0
77.844,0.0,0.0,0.0,0.0,0.0,0.543093131493,0
78.843,0.0,0.0,0.0,0.0,0.0,0.543093131493,0
82.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.1,0.0,0.0,0.0,1.5708,0.0,0.0,0.0,0.00832712502784,4.41074371338e-05,0.0
6.005,0.1,0.0,0.0,0.0,1.5708,0.0,0.0,0.0,0.00832712502784,4.41074371338e-05,0.0
7.0,0.1,0.0,0.0,0.0,1.5708,0.0,0.0,0.0,0.00832712502784,4.41074371338e-05,0.0
8.004,0.2,0.0,0.0,0.0,1.5708,0.0,0.0,0.0,0.0267678125654,1.00135803223e-05,0.0
9.0,0.2,0.0,0.0,0.0,1.5708,0.0,0.0,0.0,0.0267678125654,1.00135803223e-05,0.0
10.0,0.2,0.0,0.0,0.0,1.5708,0.0,0.0,0.0,0.0267678125654,1.00135803223e-05,0.0
11.0,0.2,0.0,0.0,0.0,1.5708,0.0,0.0,0.0,0.0267678125654,1.00135803223e-05,0.0
12.0,0.3,0.0,0.0,0.0,1.5708,0.0,0.0,0.0,0.0548713092501,9.05990600586e-06,0.0
13.0,0.3,0.0,0.0,0.0,1.5708,0.0,0.0,0.0,0.0548713092501,9.05990600586e-06,0.0
14.001,0.3,0.0,0.0,0.0,1.5708,0.0,0.0,0.0,0.0548713092501,9.05990600586e-06,0.0
15.002,0.3,0.0,0.0,0.0,1.5708,0.0,0.0,0.0,0.0548713092501,9.05990600586e-06,0.0
16.002,0.4,0.0,0.0,0.0,1.5708,0.0,0.0,0.0,0.0939534601731,7.86781311035e-06,0.0
17.002,0.4,0.0,0.0,0.0,1.5708,0.0,0.0,0.0,0.0939534601731,7.86781311035e-06,0.0
